Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Units:,pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure on household and eating out food & drink by income decile (equivalised income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Description,,,,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
,ALL PURCHASES OF FOOD AND DRINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food and drink,,,,p,2256,2348,2428,2548,2663,2662,2781,2831,2820,2999,2749,3014,3036,2895,2907,2787,3058,3362,3198,3558,3238,3199,,-1,,,,3332
,Food and non-alcoholic drinks,,,,p,1953,2023,2131,2226,2321,2323,2446,2533,2520,2686,2459,2681,2701,2616,2580,2485,2660,3027,2846,3142,2907,2862,,0,,,,2970
,Alcoholic drinks,,,,p,303,325,297,322,342,339,335,298,299,313,290,333,334,279,327,302,398,335,352,415,332,337,û,-7,,,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR CONSUMPTION OUTSIDE THE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
eo90001,Food and drink,,,,p,505,548,478,556,574,573,546,597,533,601,569,607,587,595,620,550,715,726,611,704,174,411,,-35,yes,m,,430
eo90002,Food and non-alcoholic drinks,,,,p,328,359,341,397,393,398,388,458,409,460,431,447,448,463,493,450,542,568,480,547,144,332,,-32,yes,m,,341
eo90003,Alcoholic drinks,,,,p,176,188,138,159,182,175,158,139,124,141,138,159,139,132,126,100,173,158,130,158,30,79,û,-42,,m,,89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
cat108,Food and drink,,,,p,1751,1800,1950,1992,2089,2089,2236,2234,2286,2398,2179,2407,2449,2300,2287,2237,2343,2635,2587,2853,3064,2788,üü,7,,,,2902
cat105,Food and non-alcoholic drinks,,,,p,1625,1663,1791,1829,1928,1926,2058,2075,2111,2226,2028,2234,2253,2154,2087,2035,2118,2458,2365,2596,2762,2530,üü,7,,,,2629
380389,Alcoholic drinks,,,,p,126,137,160,163,160,163,178,159,175,172,152,173,195,146,200,202,225,177,222,258,302,258,,15,,,,272
cat106,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery",,,,p,1498,1536,1645,1683,1780,1778,1908,1911,1938,2051,1856,2056,2079,1976,1908,1857,1939,2263,2143,2382,2505,2292,üü,6,,,,2393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,DETAILS OF PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
