Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Units:,pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure on household and eating out food & drink by income decile (equivalised income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decile 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Description,,,,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
,ALL PURCHASES OF FOOD AND DRINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food and drink,,,,p,3723,3822,3813,3831,3957,4153,4049,4303,4362,4634,4530,4585,5060,4696,4981,4946,4742,5361,5537,5245,4518,4624,,-17,yes,m,,4796
,Food and non-alcoholic drinks,,,,p,2938,3017,2995,3096,3143,3308,3303,3544,3620,3800,3739,3831,4206,3892,4208,4154,4079,4438,4600,4376,3768,3794,,-19,yes,m,,3980
,Alcoholic drinks,,,,p,785,805,817,735,814,845,746,759,742,834,790,754,854,804,773,792,663,923,937,869,750,829,û,-12,,,,816
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR CONSUMPTION OUTSIDE THE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
eo90001,Food and drink,,,,p,1373,1380,1368,1364,1418,1480,1330,1525,1438,1507,1427,1465,1610,1493,1709,1697,1578,1833,1817,1888,474,1120,ü,-41,yes,m,,1161
eo90002,Food and non-alcoholic drinks,,,,p,872,897,860,929,913,967,918,1089,1031,1050,1063,1091,1202,1112,1322,1302,1231,1401,1422,1434,380,786,,-47,yes,m,,867
eo90003,Alcoholic drinks,,,,p,501,483,508,435,505,513,412,436,407,457,363,374,408,382,387,395,347,431,396,455,94,334,,-17,,m,,294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
cat108,Food and drink,,,,p,2350,2442,2445,2467,2539,2674,2720,2778,2924,3127,3103,3120,3450,3203,3272,3249,3165,3528,3720,3356,4045,3503,üü,-6,,,,3635
cat105,Food and non-alcoholic drinks,,,,p,2067,2120,2135,2167,2230,2341,2385,2455,2590,2750,2676,2740,3004,2780,2886,2852,2848,3037,3178,2943,3389,3008,üü,-5,,,,3113
380389,Alcoholic drinks,,,,p,284,322,309,300,309,332,334,324,334,377,427,380,446,423,386,397,316,492,542,414,656,496,,-8,,,,522
cat106,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery",,,,p,1906,1963,1963,1989,2068,2174,2211,2276,2407,2551,2459,2531,2784,2554,2652,2617,2646,2790,2920,2696,3114,2742,üü,-6,,,,2851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
