Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Units:,pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure on household and eating out food & drink by income decile (equivalised income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decile 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Description,,,,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
,ALL PURCHASES OF FOOD AND DRINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food and drink,,,,p,5108,5231,5211,5428,5664,5678,5887,5820,5956,5960,6184,6714,6426,6508,6773,6916,6626,6575,6796,6840,5936,6124,,-15,yes,m,,6300
,Food and non-alcoholic drinks,,,,p,4012,4063,4122,4238,4555,4523,4594,4691,4831,4776,4966,5319,5210,5304,5417,5497,5400,5317,5557,5568,4980,5053,,-13,yes,m,,5200
,Alcoholic drinks,,,,p,1096,1168,1088,1190,1108,1155,1293,1128,1125,1184,1218,1394,1216,1204,1356,1419,1226,1258,1240,1273,956,1070,û,-22,,,,1100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR CONSUMPTION OUTSIDE THE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
eo90001,Food and drink,,,,p,2182,2223,2110,2307,2280,2344,2461,2382,2320,2322,2485,2696,2395,2597,2881,2927,2713,2606,2805,2661,714,1917,ü,-37,yes,m,,1764
eo90002,Food and non-alcoholic drinks,,,,p,1561,1539,1499,1627,1676,1687,1757,1742,1737,1738,1811,1941,1773,1959,2132,2143,2071,1947,2115,2070,566,1447,ü,-36,yes,m,,1361
eo90003,Alcoholic drinks,,,,p,622,684,611,680,604,656,704,640,582,585,674,755,622,638,749,785,641,659,690,592,148,470,,-39,yes,m,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
cat108,Food and drink,,,,p,2926,3007,3101,3121,3384,3334,3426,3438,3637,3637,3699,4018,4030,3911,3892,3989,3913,3969,3992,4179,5222,4207,üü,2,,,,4536
cat105,Food and non-alcoholic drinks,,,,p,2451,2524,2624,2611,2880,2836,2837,2950,3094,3038,3155,3378,3437,3345,3285,3354,3329,3370,3442,3498,4413,3606,üü,2,,,,3839
380389,Alcoholic drinks,,,,p,475,484,477,510,504,498,589,488,543,600,544,640,593,566,606,635,584,599,550,681,808,601,,1,,,,697
cat106,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery",,,,p,2281,2362,2431,2435,2711,2649,2672,2773,2903,2837,2936,3158,3208,3142,3054,3120,3133,3165,3196,3264,4063,3328,üü,1,,,,3552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
