Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Units:,pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure on household and eating out food & drink by income decile (equivalised income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Description,,,,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
,ALL PURCHASES OF FOOD AND DRINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food and drink,,,,p,2686,2548,2809,2820,2930,2880,3022,3200,3247,3450,3403,3397,3429,3547,3719,3800,3859,3769,3872,4331,3432,3621,,-6,,m,,3795
,Food and non-alcoholic drinks,,,,p,2251,2141,2368,2404,2544,2481,2574,2759,2847,2996,2938,2966,3016,3098,3186,3247,3344,3285,3334,3678,2992,3211,,-3,,,,3294
,Alcoholic drinks,,,,p,435,407,441,416,387,400,448,441,400,455,465,431,414,449,534,553,515,484,538,653,440,410,û,-22,,,,501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR CONSUMPTION OUTSIDE THE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
eo90001,Food and drink,,,,p,751,693,789,743,814,756,781,818,790,828,856,804,818,784,1009,1092,1075,857,905,1236,231,671,,-26,yes,m,,713
eo90002,Food and non-alcoholic drinks,,,,p,498,465,547,529,594,554,540,594,583,605,622,594,631,622,747,810,822,672,712,939,170,544,ü,-24,yes,m,,551
eo90003,Alcoholic drinks,,,,p,252,228,242,215,220,202,240,224,206,223,234,210,188,162,262,282,253,186,193,296,61,127,û,-34,,m,,162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
cat108,Food and drink,,,,p,1935,1855,2020,2077,2116,2124,2241,2381,2457,2623,2547,2594,2611,2764,2710,2708,2784,2912,2967,3096,3201,2950,üü,1,,,,3082
cat105,Food and non-alcoholic drinks,,,,p,1753,1676,1822,1876,1950,1927,2034,2165,2264,2391,2316,2372,2385,2476,2439,2437,2523,2614,2623,2739,2822,2667,üü,3,,,,2743
380389,Alcoholic drinks,,,,p,182,179,198,201,167,197,208,216,193,232,231,221,226,287,271,271,261,298,345,357,379,283,,-15,,,,339
cat106,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery",,,,p,1601,1528,1664,1724,1799,1769,1876,1994,2088,2201,2136,2180,2191,2271,2236,2236,2308,2364,2405,2488,2524,2403,üü,1,,,,2471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,DETAILS OF PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
