Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Units:,pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure on household and eating out food & drink by income decile (equivalised income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average pence per person per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decile 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Description,,,,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
,ALL PURCHASES OF FOOD AND DRINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food and drink,,,,p,4200,4285,4391,4356,4483,4535,4782,4789,4890,5081,5187,5203,5442,5568,5336,5365,5605,5860,5701,5739,4577,4923,,-13,yes,m,,5079
,Food and non-alcoholic drinks,,,,p,3221,3360,3447,3454,3507,3601,3855,3889,3947,4124,4246,4304,4450,4642,4431,4426,4549,4746,4758,4739,3841,4037,,-15,yes,m,,4206
,Alcoholic drinks,,,,p,979,925,945,902,976,933,927,900,943,957,941,899,992,926,906,939,1056,1114,943,999,736,886,û,-4,,,,874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR CONSUMPTION OUTSIDE THE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
eo90001,Food and drink,,,,p,1647,1659,1663,1722,1745,1603,1764,1751,1719,1831,1838,1800,2062,1859,1878,1908,2112,2259,2094,2099,400,1258,ü,-38,yes,m,,1252
eo90002,Food and non-alcoholic drinks,,,,p,1038,1074,1108,1191,1156,1071,1235,1220,1210,1294,1337,1359,1487,1411,1421,1438,1599,1697,1579,1576,305,887,ü,-43,yes,m,,923
eo90003,Alcoholic drinks,,,,p,609,585,555,531,590,532,529,531,510,538,502,441,575,448,457,470,513,562,515,523,94,371,,-24,,m,,329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
cat108,Food and drink,,,,p,2553,2626,2728,2634,2738,2932,3018,3038,3171,3250,3349,3402,3380,3709,3458,3458,3493,3600,3608,3640,4177,3666,üü,1,,,,3827
cat105,Food and non-alcoholic drinks,,,,p,2184,2286,2338,2263,2351,2530,2619,2669,2737,2831,2910,2944,2963,3231,3009,2988,2950,3049,3179,3163,3535,3151,üü,-2,,,,3283
380389,Alcoholic drinks,,,,p,370,340,390,371,387,402,399,369,434,419,439,458,418,478,448,469,543,551,428,476,642,515,ü,18,,,,544
cat106,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery",,,,p,2026,2131,2159,2091,2184,2361,2436,2494,2550,2625,2701,2739,2759,2994,2797,2776,2746,2805,2938,2907,3264,2910,üü,-2,,,,3027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,DETAILS OF PURCHASES FOR HOUSEHOLD SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,
Code,Food Category,Food Group,Major Food Code,Minor Food Code,Units,2001-02,2002-03,2003-04,2004-05,2005-06,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,201516,201617,201718,201819,201920,202021,202122,RSE indicator(a),% change since 201819,sig(b),trend since 201819(c),,
cat520,Milk and milk products excluding cheese,,,,p,148,156,153,164,170,181,178,196,216,194,196,202,194,205,178,171,172,177,188,181,203,189,ü,3,,,,191
4006,,"Liquid wholemilk, including school and welfare",,,p,22,22,20,19,18,19,18,22,19,17,13,10,9,11,11,10,11,9,12,18,19,13,û,19,,,,17
4,,,"Liquid wholemilk, full price",,p,22,22,20,19,18,19,18,22,19,17,13,10,9,11,11,10,11,9,12,18,19,13,û,19,,,,17
402,,,,UHT milk,p,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,û,-89,,,,0
403,,,,Sterilised,p,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0
404,,,,Pasteurised/ homogenised,p,21,21,19,18,17,18,18,22,18,16,13,10,9,11,11,10,11,9,11,18,19,13,û,30,,,,17
501,,,School milk,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,Welfare milk,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,,Other milk and cream,,,p,126,134,134,146,152,163,161,175,197,177,183,192,185,194,167,161,161,168,177,164,184,176,ü,2,,,,174
15,,,Skimmed milks,,p,55,56,53,61,69,68,70,71,84,76,78,81,75,80,66,67,60,65,63,56,58,60,ü,-5,,,,58
1502,,,,Fully skimmed milk,p,9,9,9,8,10,11,10,12,14,16,13,14,11,14,12,12,9,8,11,12,10,8,,-20,,,,10
1503,,,,Semi-skimmed milk,p,45,47,44,53,59,57,60,59,71,59,66,67,64,66,55,54,51,58,52,44,48,51,,-2,,,,48
901,,,Condensed or evaporated milk,,p,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,3,0,0,0,1,1,û,172,,,,1
11,,,Infant milks,,p,4,5,3,7,3,5,4,6,10,7,8,8,13,6,5,3,3,6,8,2,5,2,û,-72,,,,3
1102,,,,Infant or baby milks - ready to drink,p,0,1,0,0,0,0,1,1,4,2,1,3,3,3,1,0,1,0,2,0,2,0,û,-87,,,,1
1103,,,,Infant or baby milks - dried,p,4,4,3,6,3,5,3,5,6,6,6,5,10,3,4,3,2,6,6,2,3,2,û,-67,,,,2
1201,,,Instant dried milk,,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,,,0
13,,,Yoghurt and fromage frais,,p,40,42,46,48,48,55,53,62,67,58,60,65,57,67,61,57,59,48,59,57,58,56,ü,-1,,,,57
1301,,,,Yoghurt,p,34,36,40,43,43,49,48,57,59,53,54,58,52,62,57,53,57,46,57,54,55,55,ü,2,,,,55
1302,,,,Fromage frais,p,5,6,6,5,6,6,5,5,8,5,6,6,5,4,4,3,2,2,2,3,3,1,û,-54,,,,2
16,,,Other milks and dairy desserts,,p,19,23,23,22,23,26,23,26,25,24,25,26,28,28,25,25,27,34,36,35,46,45,ü,28,,k,,42
1603,,,,Dairy desserts - not frozen,p,13,16,15,15,15,17,14,19,18,18,18,18,16,18,15,15,11,18,18,15,15,18,,7,,,,16
1605,,,,Dried milk products,p,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0
1607,,,,Milk drinks and other milks ,p,6,6,7,5,4,5,4,4,4,4,4,5,6,4,5,5,5,6,7,7,10,7,û,-5,,,,8
1608,,,,Non-dairy milk substitutes ,p,,,,3,4,4,4,3,4,2,3,3,7,5,5,5,11,10,12,14,21,21,,81,yes,k,,18
17,,,Cream,,p,8,7,8,7,8,8,9,10,9,12,11,11,11,12,9,9,10,13,10,13,15,12,,17,,,,13
22023,,Cheese,,,p,69,73,76,78,75,81,87,83,87,98,98,106,97,101,94,94,102,106,99,108,125,115,ü,17,,k,,116
22,,,Natural cheese,,p,64,68,68,70,67,73,79,75,80,91,92,98,90,94,88,88,96,98,91,103,117,106,ü,18,,k,,109
2201,,,,Hard cheese - cheddar type,p,35,35,37,36,34,40,44,45,46,51,52,52,49,53,45,44,40,45,52,49,52,54,ü,6,,,,51
2202,,,,Hard cheese - other uk or foreign equivalent,p,8,10,9,9,9,8,8,8,7,9,9,6,8,7,7,8,10,10,4,9,9,10,,218,yes,k,,9
2203,,,,Hard cheese - edam or other foreign,p,8,11,8,10,8,9,10,7,9,11,12,15,11,11,11,11,16,15,11,17,20,13,,24,,,,17
2205,,,,Cottage cheese,p,2,2,2,2,2,2,1,1,3,2,2,2,2,2,3,3,1,1,1,1,2,2,û,99,,,,2
2206,,,,Soft natural cheese,p,10,9,12,12,14,14,17,14,15,18,17,22,20,21,21,21,29,26,24,27,35,27,,10,,,,30
2301,,,Processed cheese,,p,5,6,8,8,7,8,8,8,7,7,6,7,7,7,7,7,6,8,8,5,8,9,,10,,,,7
31041,,Carcase meat,,,p,112,118,132,116,120,144,132,145,156,150,149,149,152,185,161,169,174,149,144,124,171,116,,-23,,,,137
31,,,Beef and veal,,p,62,62,79,76,65,86,82,81,95,88,94,84,100,111,101,107,111,102,95,80,98,69,,-31,yes,,,82
3102,,,,Beef joints - on the bone,p,1,1,1,0,1,2,1,1,1,1,1,0,0,2,1,1,5,0,3,0,,1,û,-79,,,,0
3103,,,,Beef joints - boned,p,14,15,18,19,14,19,15,11,16,15,15,11,16,14,17,20,9,12,11,12,18,9,û,-24,,,,13
3104,,,,Beef steak - less expensive,p,7,7,8,7,9,11,11,12,14,8,13,11,9,14,16,16,12,17,9,17,13,12,û,20,,,,14
3105,,,,Beef steak - more expensive,p,21,23,34,33,23,33,30,28,35,31,31,32,38,41,30,30,46,39,43,25,32,26,,-39,,,,28
3106,,,,Minced beef,p,16,18,18,15,18,21,23,29,29,34,35,30,36,38,37,40,39,35,30,26,34,21,,-36,,,,27
3107,,,,All other beef and veal,p,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,û,164,,,,0
36,,,Mutton and lamb,,p,25,29,26,19,31,33,29,32,27,34,27,33,28,37,28,27,32,31,26,29,39,27,û,8,,,,32
3601,,,,Mutton,p,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,,,,0
3602,,,,Lamb joints,p,12,14,12,6,13,12,15,11,12,17,14,15,14,21,15,15,10,11,14,16,17,15,û,11,,,,16
